time,Avior,Josephine
17058,0,9
17059,0,54
17060,0,14
17061,0,0
17062,0,0
17063,0,0
17064,24,0
17065,21,0
17066,0,0
17067,0,0
17068,0,4
17069,9,0
17070,0,67
17071,63,16
17072,108,14
17073,318,0
17074,198,0
17075,323,0
17076,151,0
17077,200,0
17078,376,0
17079,288,0
17080,222,0
17081,23,0
17082,23,0
17083,5,0
17084,0,10
17085,0,0
17086,0,0
17087,0,0
17088,0,0
17089,0,0
17090,0,0
17091,0,0
17092,0,0
17093,0,0
17094,0,0
17095,0,0
17096,10,0
17097,0,0
17098,0,0
17099,0,0
17100,0,0
17101,0,0
17102,0,0
17103,0,0
17104,0,311
17105,0,116
17106,0,0
17107,0,0
17108,0,0
17109,0,0
17110,0,0
17111,0,0
17112,0,0
17113,0,4
17114,0,4
17115,0,0
17116,0,15
17117,0,4
17118,0,0
17119,0,0
17120,0,0
17121,0,0
17122,0,0
17123,0,0
17124,0,0
17125,0,0
17126,0,0
17127,0,0
17128,0,0
17129,0,0
17130,0,0
17131,0,0
17132,0,0
17133,0,0
17134,0,0
17135,0,0
17136,0,0
17137,0,13
17138,0,36
17139,0,15
17140,8,8
17141,0,0
17142,0,0
17143,0,0
17144,0,0
17145,0,0
17146,0,0
17147,0,0
17148,0,0
17149,0,0
17150,0,5
17151,0,0
17152,0,0
17153,0,0
17154,0,0
17155,0,0
17156,0,6
17157,5,0
17158,0,0
17159,0,0
17160,24,0
17161,7,0
17162,13,0
17163,10,0
17164,0,0
17165,0,0
17166,4,0
17167,0,0
17168,0,0
17169,0,0
17170,0,0
17171,0,13
17172,0,0
17173,0,0
17174,0,0
17175,0,0
17176,0,0
17177,0,0
17178,0,4
17179,0,4
17180,0,0
17181,0,0
17182,0,9
17183,0,9
17184,0,0
17185,0,0
17186,0,0
17187,0,0
17188,0,0
17189,0,0
17190,0,0
17191,13,13
17192,0,0
17193,0,0
17194,0,0
17195,0,0
17196,0,0
17197,0,0
17198,0,0
17199,0,0
17200,0,0
17201,0,6
17202,0,0
17203,0,0
17204,0,0
17205,0,0
17206,0,0
17207,0,0
17208,0,7
17209,17,0
17210,0,5
17211,0,0
17212,0,0
17213,0,0
17214,0,0
17215,0,0
17216,0,0
17217,0,0
17218,0,0
17219,0,0
17220,0,0
17221,0,0
17222,15,0
17223,0,0
17224,0,0
17225,0,0
17226,0,0
17227,0,0
17228,0,0
17229,0,0
17230,0,0
17231,0,0
17232,0,0
17233,0,0
17234,0,0
17235,283,0
17236,182,4
17237,114,0
17238,180,11
17239,228,0
17240,269,0
17241,250,0
17242,268,0
17243,350,0
17244,255,0
17245,302,0
17246,308,0
17247,199,0
17248,59,0
17249,45,0
17250,29,0
17251,80,0
17252,105,0
17253,98,0
17254,49,0
17255,0,0
17256,0,0
17257,0,0
17258,0,0
17259,9,22
17260,5,0
17261,0,0
17262,0,0
17263,0,10
17264,0,0
17265,0,8
17266,0,0
17267,0,0
17268,0,0
17269,0,0
17270,5,0
17271,0,0
17272,0,0
17273,0,0
17274,0,6
17275,0,11
17276,0,0
17277,11,0
17278,0,0
17279,33,0
17280,0,0
17281,17,0
17282,151,0
17283,0,0
17284,0,0
17285,0,0
17286,0,0
17287,21,33
17288,0,0
17289,122,0
17290,17,0
17291,0,0
17292,0,0
17293,0,6
17294,0,0
17295,0,0
17296,0,0
17297,0,0
17298,0,0
17299,0,5
17300,0,13
17301,0,268
17302,0,4
17303,0,0
17304,0,0
17305,5,0
17306,0,0
17307,79,0
17308,58,0
17309,0,0
17310,0,0
17311,0,0
17312,0,0
17313,0,0
17314,0,0
17315,0,0
17316,0,0
17317,0,0
17318,0,0
17319,0,0
17320,0,0
17321,0,0
17322,0,0
17323,0,0
17324,0,0
17325,0,0
17326,0,0
17327,10,0
17328,0,0
17329,0,0
17330,0,0
17331,0,0
17332,0,0
17333,0,0
17334,4,0
17335,0,0
17336,0,0
17337,0,0
17338,0,0
17339,0,0
17340,0,0
17341,0,0
17342,0,0
17343,0,0
17344,14,0
17345,188,0
17346,98,0
17347,96,0
17348,116,4
17349,277,75
17350,54,285
17351,10,40
17352,40,116
17353,41,317
17354,53,215
17355,40,65
17356,81,39
17357,113,13
17358,236,120
17359,145,132
17360,457,9
17361,346,0
17362,208,0
17363,64,0
17364,0,0
17365,38,0
17366,6,10
17367,0,0
17368,0,0
17369,0,0
17370,0,0
17371,0,0
17372,0,0
17373,0,0
17374,0,0
17375,0,25
17376,0,0
17377,0,0
17378,0,0
17379,0,0
17380,0,0
17381,0,0
17382,0,0
17383,0,0
17384,0,0
17385,0,0
17386,0,0
17387,0,0
17388,5,0
17389,0,13
17390,0,0
17391,0,84
17392,151,180
17393,215,0
17394,0,80
17395,0,291
17396,0,101
17397,0,0
17398,0,0
17399,0,0
17400,0,0
17401,0,0
17402,0,0
17403,0,0
17404,0,0
17405,0,0
17406,0,0
17407,0,0
17408,0,0
17409,0,0
17410,0,0
17411,0,0
17412,6,0
17413,0,0
17414,10,0
17415,0,0
17416,0,0
17417,0,0
17418,0,0
17419,0,0
17420,0,0
17421,0,0
17422,0,0
17423,0,0
17424,0,0
17425,0,0
17426,0,0
17427,0,0
17428,0,0
17429,5,9
17430,0,0
17431,21,0
17432,0,0
17433,0,0
17434,0,0
17435,0,0
17436,0,0
17437,56,0
17438,13,0
17439,18,0
17440,0,0
17441,0,0
17442,0,0
17443,0,0
17444,0,0
17445,0,0
17446,0,0
17447,0,0
17448,0,0
17449,0,0
17450,0,0
17451,0,0
17452,0,0
17453,0,0
17454,0,0
17455,0,0
17456,0,0
17457,0,0
17458,0,0
17459,0,32
17460,0,444
17461,0,85
17462,0,220
17463,0,0
17464,0,104
17465,4,517
17466,0,251
17467,0,198
17468,0,559
17469,16,295
17470,0,113
17471,0,260
17472,0,67
17473,0,11
17474,0,5
17475,0,0
17476,0,0
17477,8,13
17478,11,18
17479,511,584
17480,322,639
17481,216,28
17482,153,227
17483,169,311
17484,194,87
17485,145,808
17486,314,306
17487,192,82
17488,196,365
17489,312,356
17490,300,20
17491,53,645
17492,201,24
17493,0,71
17494,324,7
17495,144,8
17496,102,5
17497,191,75
17498,263,4
17499,239,0
17500,186,0
17501,404,0
17502,369,21
17503,92,5
17504,107,8
17505,92,0
17506,13,0
17507,0,0
17508,0,0
17509,0,5
17510,0,35
17511,0,10
17512,0,0
17513,0,0
17514,0,0
17515,0,0
17516,0,0
17517,0,57
17518,0,0
17519,0,0
17520,0,5
17521,0,0
17522,0,0
17523,0,0
17524,0,0
17525,0,0
17526,0,0
17527,0,6
17528,0,0
17529,0,0
17530,0,6
17531,0,0
17532,0,0
17533,0,0
17534,0,0
17535,15,0
17536,0,0
17537,5,13
17538,0,0
17539,0,4
17540,0,15
17541,0,0
17542,0,0
17543,0,4
17544,0,0
17545,0,0
17546,0,14
17547,10,16
17548,11,0
17549,0,0
17550,58,0
17551,0,0
17552,15,0
17553,82,0
17554,4,0
17555,14,0
17556,0,0
17557,0,0
17558,5,0
17559,74,0
17560,136,0
17561,57,0
17562,56,4
17563,40,6
17564,215,63
17565,625,204
17566,1411,118
17567,743,578
17568,167,541
17569,24,84
17570,143,83
17571,281,11
17572,204,0
17573,5,23
17574,14,0
17575,0,0
17576,69,0
17577,77,9
17578,71,31
17579,415,0
17580,323,6
17581,239,95
17582,209,0
17583,42,0
17584,116,11
17585,97,293
17586,505,347
17587,8,39
17588,698,422
17589,478,50
17590,232,617
17591,225,266
17592,368,141
17593,117,33
17594,318,302
17595,495,190
17596,247,200
17597,253,179
17598,99,4
17599,438,130
17600,140,24
17601,209,84
17602,57,461
17603,129,342
17604,213,526
17605,159,139
17606,123,0
17607,148,5
17608,54,206
17609,51,306
17610,49,472
17611,70,389
17612,107,211
17613,151,65
17614,102,239
17615,186,439
17616,198,359
17617,69,669
17618,0,530
17619,0,0
17620,0,98
17621,0,4
17622,0,0
17623,0,0
17624,0,0
17625,4,0
17626,57,0
17627,0,0
17628,0,0
17629,0,0
17630,0,0
17631,0,0
17632,0,0
17633,7,0
17634,5,0
17635,8,0
17636,13,0
17637,8,0
17638,0,0
17639,0,0
17640,0,0
17641,0,0
17642,0,6
17643,0,0
17644,0,0
17645,0,0
17646,0,0
17647,0,0
17648,0,0
17649,8,0
17650,0,0
17651,0,0
17652,0,0
17653,0,0
17654,0,0
17655,0,0
17656,0,0
17657,0,0
17658,4,0
17659,0,0
17660,0,0
17661,0,0
17662,0,0
17663,0,0
17664,191,6
17665,38,0
17666,192,94
17667,143,0
17668,201,367
17669,99,315
17670,143,405
17671,312,36
17672,161,0
17673,243,0
17674,51,0
17675,109,400
17676,11,330
17677,90,402
17678,142,403
17679,66,375
17680,85,299
17681,23,242
17682,165,52
17683,174,4
17684,388,315
17685,362,206
17686,344,447
17687,0,163
17688,6,40
17689,150,429
17690,259,71
17691,0,6
17692,0,8
17693,0,8
17694,10,0
17695,10,57
17696,88,516
17697,70,124
17698,0,5
17699,119,353
17700,161,825
17701,0,386
17702,8,508
17703,4,321
17704,18,250
17705,0,244
17706,13,271
17707,49,673
17708,197,289
17709,109,208
17710,19,266
17711,6,117
17712,174,220
17713,407,197
17714,298,241
17715,569,250
17716,253,10
17717,138,15
17718,252,9
17719,0,35
17720,58,43
17721,14,31
17722,5,289
17723,18,216
17724,0,354
17725,0,264
17726,0,299
17727,0,103
17728,4,246
17729,55,254
17730,58,262
17731,20,279
17732,17,56
17733,28,99
17734,62,240
17735,178,62
17736,243,46
17737,546,125
17738,371,308
17739,639,393
17740,826,161
17741,487,365
17742,449,149
17743,527,148
17744,755,74
17745,349,17
17746,125,5
17747,407,36
17748,169,134
17749,846,292
17750,154,51
17751,135,77
17752,94,164
17753,127,42
17754,69,133
17755,11,306
17756,257,200
17757,40,54
17758,62,183
17759,95,265
17760,24,184
17761,139,200
17762,291,0
17763,117,34
17764,44,68
17765,48,65
17766,13,77
17767,53,48
17768,95,127
17769,66,53
17770,8,170
17771,120,137
17772,48,112
17773,161,123
17774,78,58
17775,47,100
17776,0,72
17777,57,122
17778,139,141
17779,86,666
17780,141,305
17781,10,163
17782,0,17
17783,45,213
17784,0,174
17785,0,214
17786,44,69
17787,14,195
17788,66,165
17789,33,230
17790,37,220
17791,189,153
17792,30,91
17793,25,198
17794,20,234
17795,50,317
17796,149,156
17797,66,81
17798,49,262
17799,42,194
17800,315,57
17801,149,441
17802,107,244
17803,0,328
17804,4,52
17805,30,32
17806,0,38
17807,13,138
17808,7,181
17809,89,27
17810,50,21
17811,410,63
17812,65,81
17813,0,225
17814,0,31
17815,835,380
17816,60,95
17817,33,177
17818,164,173
17819,17,438
17820,204,30
17821,292,159
17822,164,52
17823,59,240
17824,75,382
17825,22,86
17826,18,0
17827,59,45
17828,78,19
17829,203,74
17830,120,377
17831,141,250
17832,43,89
17833,161,156
17834,4,12
17835,0,10
17836,65,123
17837,116,141
17838,71,110
17839,74,97
17840,116,115
17841,96,71
17842,136,209
17843,32,507
17844,33,343
17845,141,91
17846,54,279
17847,121,207
17848,41,212
17849,195,434
17850,250,167
17851,206,371
17852,496,330
17853,306,4
17854,146,45
17855,293,81
17856,197,387
17857,212,92
17858,60,468
17859,430,68
17860,229,32
17861,134,51
17862,49,56
17863,4,42
17864,0,36
17865,6,79
17866,5,74
17867,0,469
17868,0,505
17869,4,77
17870,11,205
17871,0,12
17872,0,256
17873,0,0
17874,0,12
17875,0,37
17876,18,178
17877,0,73
17878,18,152
17879,0,64
17880,0,17
17881,0,0
17882,0,372
17883,0,62
17884,0,22
17885,4,385
17886,10,370
17887,0,240
17888,12,177
17889,131,619
17890,0,64
17891,0,235
17892,54,215
17893,142,196
17894,104,289
17895,382,85
17896,29,57
17897,262,804
17898,172,98
17899,20,42
17900,560,639
17901,432,486
17902,34,466
17903,56,406
17904,26,293
17905,30,285
17906,295,384
17907,419,443
17908,487,79
17909,35,59
17910,33,529
17911,28,9
17912,360,125
17913,1063,82
17914,1019,27
17915,684,121
17916,421,60
17917,450,279
17918,905,710
17919,158,30
17920,194,92
17921,300,16
17922,60,14
17923,219,9
17924,43,69
17925,27,46
17926,6,27
17927,0,166
17928,0,368
17929,4,43
17930,0,0
17931,0,96
17932,14,354
17933,0,67
17934,4,4
17935,90,37
17936,5,8
17937,144,12
17938,303,9
17939,212,16
17940,26,17
17941,10,185
17942,68,16
17943,134,35
17944,464,98
17945,318,180
17946,95,0
17947,4,25
17948,159,10
17949,6,4
17950,0,5
17951,0,16
17952,8,0
17953,0,0
17954,0,27
17955,0,0
17956,0,0
17957,0,31
17958,0,9
17959,0,0
17960,0,0
17961,151,724
17962,162,77
17963,383,46
17964,88,31
17965,86,17
17966,25,11
17967,4,4
17968,0,0
17969,0,6
17970,0,0
17971,0,0
17972,0,8
17973,0,118
17974,0,29
17975,0,0
17976,0,0
17977,6,12
17978,0,49
17979,25,0
17980,113,49
17981,214,272
17982,60,261
17983,372,357
17984,328,394
17985,204,49
17986,122,752
17987,155,287
17988,288,225
17989,743,96
17990,97,36
17991,395,0
17992,134,0
17993,21,12
17994,20,49
17995,160,18
17996,740,31
17997,543,29
17998,6,65
17999,23,25
18000,104,0
18001,465,0
18002,384,0
18003,346,0
18004,299,0
18005,20,13
18006,57,30
18007,96,28
18008,108,7
18009,152,16
18010,248,0
18011,105,0
18012,206,216
18013,145,21
18014,486,0
18015,370,0
18016,148,10
18017,90,90
18018,18,0
18019,17,0
18020,0,0
18021,0,0
18022,0,0
18023,0,0
18024,0,0
18025,0,58
18026,0,35
18027,0,66
18028,0,23
18029,7,142
18030,20,15
18031,0,0
18032,0,34
18033,0,9
18034,0,4
18035,0,38
18036,0,78
18037,28,10
18038,0,5
18039,0,36
18040,0,28
18041,0,0
18042,0,0
18043,0,7
18044,0,0
18045,15,22
18046,0,19
18047,0,15
18048,20,0
18049,0,0
18050,0,0
18051,13,0
18052,32,57
18053,12,169
18054,55,41
18055,18,0
18056,122,0
18057,85,0
18058,8,4
18059,4,23
18060,23,430
18061,79,671
18062,581,313
18063,316,364
18064,414,72
18065,36,420
18066,444,345
18067,526,398
18068,254,302
18069,225,411
18070,434,256
18071,282,64
18072,562,88
18073,711,84
18074,642,471
18075,551,11
18076,1063,127
18077,577,135
18078,768,60
18079,986,164
18080,288,302
18081,478,289
18082,829,224
18083,217,313
18084,639,405
18085,144,338
18086,812,1239
18087,351,334
18088,272,241
18089,466,427
18090,428,94
18091,290,269
18092,319,472
18093,114,320
18094,320,58
18095,280,117
18096,5,237
18097,76,9
18098,292,0
18099,415,126
18100,88,229
18101,511,23
18102,11,45
18103,141,404
18104,211,182
18105,416,11
18106,295,4
18107,177,33
18108,267,0
18109,72,12
18110,686,16
18111,981,30
18112,789,25
18113,205,11
18114,216,42
18115,234,357
18116,338,42
18117,797,174
18118,380,39
18119,80,0
18120,0,6
18121,393,15
18122,155,61
18123,5,0
18124,4,203
18125,415,605
18126,182,132
18127,68,27
18128,140,78
18129,25,458
18130,148,459
18131,71,235
18132,18,327
18133,76,242
18134,566,190
18135,215,221
18136,102,170
18137,0,393
18138,0,0
18139,0,6
18140,0,40
18141,26,11
18142,4,188
18143,360,545
18144,340,358
18145,374,1012
18146,311,1049
18147,406,170
18148,158,780
18149,441,123
18150,179,156
18151,199,297
18152,248,26
18153,206,227
18154,306,5
18155,254,4
18156,125,224
18157,182,334
18158,341,28
18159,212,72
18160,249,79
18161,157,156
18162,232,186
18163,243,66
18164,108,0
18165,82,10
18166,1153,19
18167,635,1077
18168,384,195
18169,112,355
18170,304,115
18171,291,237
18172,359,60
18173,201,50
18174,224,8
18175,80,277
18176,229,140
18177,8,5
18178,68,10
18179,7,0
18180,4,0
18181,0,0
18182,0,0
18183,0,0
18184,0,0
18185,0,0
18186,0,5
18187,6,0
18188,4,13
18189,0,0
18190,62,0
18191,172,22
18192,54,0
18193,12,0
18194,257,0
18195,346,0
18196,225,0
18197,0,0
18198,0,0
18199,0,0
18200,0,0
18201,0,0
18202,0,0
18203,0,0
18204,0,0
18205,10,0
18206,0,0
18207,0,0
18208,0,4
18209,0,11
18210,0,9
18211,0,0
18212,0,0
18213,0,0
18214,0,0
18215,0,0
18216,0,4
18217,0,29
18218,9,24
18219,0,0
18220,0,0
18221,0,9
18222,86,515
18223,43,125
18224,0,0
18225,0,0
18226,0,0
18227,0,0
18228,0,0
18229,0,0
18230,199,0
18231,0,0
18232,111,11
18233,110,17
18234,271,288
18235,305,92
18236,58,283
18237,257,165
18238,352,127
18239,176,95
18240,324,171
18241,386,225
18242,196,69
18243,935,213
18244,846,168
18245,1070,48
18246,898,183
18247,329,376
18248,1930,151
18249,1599,105
18250,1686,74
18251,1441,42
18252,1228,148
18253,464,474
18254,416,63
18255,498,170
18256,376,423
18257,80,121
18258,444,199
18259,201,209
18260,244,118
18261,362,5
18262,213,154
18263,246,82
18264,87,58
18265,111,141
18266,179,398
18267,203,106
18268,223,208
18269,33,425
18270,264,577
18271,1054,133
18272,1263,404
18273,363,225
18274,208,357
18275,182,156
18276,219,356
18277,110,208
18278,385,41
18279,243,0
18280,142,277
18281,43,436
18282,22,461
18283,0,211
18284,19,486
18285,165,237
18286,34,213
18287,60,99
18288,229,339
18289,225,164
18290,115,160
18291,0,255
18292,0,459
18293,0,114
18294,0,194
18295,4,14
18296,37,15
18297,93,0
18298,219,0
18299,361,114
18300,851,68
18301,361,252
18302,277,366
18303,169,536
18304,160,104
18305,57,55
18306,10,124
18307,213,357
18308,128,351
18309,4,0
18310,5,0
18311,13,5
18312,13,0
18313,27,108
18314,87,172
18315,194,369
18316,255,108
18317,103,316
18318,74,42
18319,186,10
18320,150,16
18321,48,10
18322,68,82
18323,117,0
18324,399,25
18325,36,0
18326,55,0
18327,144,84
18328,37,204
18329,75,442
18330,126,457
18331,236,184
18332,348,212
18333,209,420
18334,76,371
18335,288,0
18336,111,0
18337,0,139
18338,293,308
18339,414,47
18340,352,5
18341,235,5
18342,390,5
18343,503,33
18344,917,5
18345,1219,0
18346,589,153
18347,344,209
18348,203,83
18349,340,202
18350,74,228
18351,179,271
18352,173,6
18353,32,0
18354,6,153
18355,0,181
18356,5,137
18357,192,221
18358,57,401
18359,66,0
18360,362,0
18361,290,0
18362,231,0
18363,15,4
18364,309,0
18365,184,5
18366,434,6
18367,132,0
18368,16,0
18369,190,12
18370,194,0
18371,330,4
18372,370,0
18373,209,20
18374,451,0
18375,565,4
18376,1022,0
18377,962,6
18378,981,0
18379,475,5
18380,712,5
18381,464,16
18382,423,34
18383,178,63
18384,295,0
18385,128,4
18386,768,5
18387,975,0
18388,1335,256
18389,498,172
18390,36,135
18391,304,0
18392,309,0
18393,117,0
18394,218,4
18395,341,10
18396,222,0
18397,459,0
18398,244,0
18399,136,0
18400,60,0
18401,0,0
18402,0,0
18403,0,0
18404,0,0
18405,0,0
18406,0,0
18407,0,0
18408,0,0
18409,0,0
18410,0,0
18411,0,0
18412,0,0
18413,0,0
18414,0,0
18415,0,0
18416,0,0
18417,0,10
18418,0,26
18419,0,0
18420,0,0
18421,0,0
18422,0,0
18423,0,0
18424,4,7
18425,0,0
18426,0,0
18427,0,0
18428,0,0
18429,0,0
18430,0,0
18431,0,0
18432,0,5
18433,0,6
18434,0,0
18435,0,0
18436,0,0
18437,0,0
18438,0,0
18439,0,0
18440,0,0
18441,0,0
18442,0,0
18443,37,0
18444,0,15
18445,0,0
18446,0,0
18447,0,0
18448,0,0
18449,0,0
18450,0,0
18451,0,0
18452,0,0
18453,0,0
18454,0,0
18455,0,0
18456,0,0
18457,0,0
18458,151,0
18459,4,0
18460,0,0
18461,0,0
18462,0,0
18463,0,12
18464,0,0
18465,0,16
18466,0,4
18467,0,68
18468,0,14
18469,0,4
18470,0,0
18471,0,0
18472,0,0
18473,0,0
18474,0,0
18475,0,0
18476,0,0
18477,0,0
18478,0,0
18479,0,0
18480,0,0
18481,0,0
18482,0,0
18483,0,0
18484,0,0
18485,0,0
18486,5,0
18487,0,0
18488,0,0
18489,0,0
18490,0,0
18491,0,0
18492,0,0
18493,0,0
18494,0,0
18495,0,0
18496,0,0
18497,0,0
18498,0,0
18499,0,0
18500,0,0
18501,0,0
18502,0,0
18503,0,0
18504,0,0
18505,16,0
18506,0,0
18507,0,0
18508,10,0
18509,0,6
18510,0,70
18511,0,0
18512,0,0
18513,0,0
18514,32,0
18515,0,4
18516,0,0
18517,0,0
18518,0,0
18519,0,0
18520,0,0
18521,0,21
18522,0,0
18523,0,0
18524,0,0
18525,5,0
18526,0,0
18527,0,0
18528,0,0
18529,0,0
18530,0,0
18531,0,0
18532,0,0
18533,0,0
18534,0,0
18535,0,0
18536,0,0
18537,0,0
18538,0,28
18539,0,18
18540,0,60
18541,0,0
18542,0,13
18543,0,0
18544,0,0
18545,0,18
18546,0,27
18547,0,0
18548,0,14
18549,0,11
18550,0,0
18551,0,0
18552,0,0
18553,0,0
18554,0,0
18555,0,0
18556,0,0
18557,0,0
18558,0,0
18559,0,106
18560,0,275
18561,0,5
18562,0,0
18563,0,0
18564,0,0
18565,0,0
18566,0,0
18567,0,0
18568,0,0
18569,0,0
18570,0,0
18571,0,0
18572,0,0
18573,22,25
18574,13,15
18575,33,18
18576,0,0
18577,0,0
18578,0,0
18579,0,0
18580,0,0
18581,0,0
18582,0,0
18583,0,0
18584,0,0
18585,0,0
18586,0,0
18587,0,0
18588,0,0
18589,0,0
18590,0,0
18591,0,0
18592,0,4
18593,0,208
18594,0,375
18595,0,235
18596,0,265
18597,0,212
18598,0,22
18599,0,5
18600,0,9
18601,0,4
18602,0,0
18603,0,0
18604,0,0
18605,0,0
18606,0,0
18607,0,0
18608,0,0
18609,0,0
18610,0,0
18611,0,0
18612,0,0
18613,0,0
18614,0,0
18615,0,0
18616,0,0
18617,0,0
18618,0,0
18619,0,0
