time,Persephone,Teres
24947,0,0
24948,0,0
24949,0,0
24950,189,5
24951,192,79
24952,156,254
24953,319,413
24954,366,394
24955,580,176
24956,0,218
24957,0,134
24958,936,37
24959,247,186
24960,153,181
24961,79,474
24962,13,119
24963,4,0
24964,0,13
24965,86,252
24966,13,105
24967,4,161
24968,27,100
24969,4,0
24970,0,0
24971,0,0
24972,0,0
24973,45,0
24974,126,0
24975,0,0
24976,37,9
24977,70,25
24978,29,102
24979,6,229
24980,0,108
24981,6,0
24982,153,0
24983,32,0
24984,19,0
24985,187,0
24986,10,90
24987,55,250
24988,22,0
24989,0,0
24990,0,0
24991,32,0
24992,38,0
24993,218,0
24994,415,188
24995,12,223
24996,39,356
24997,105,332
24998,169,141
24999,363,60
25000,245,0
25001,7,0
25002,0,0
25003,75,6
25004,338,0
25005,324,322
25006,58,188
25007,6,101
25008,77,139
25009,146,343
25010,0,36
25011,0,4
25012,0,0
25013,4,9
25014,0,0
25015,0,6
25016,13,0
25017,0,0
25018,130,0
25019,286,0
25020,317,359
25021,158,235
25022,104,521
25023,25,70
25024,0,153
25025,4,5
25026,54,8
25027,9,447
25028,86,0
25029,21,0
25030,113,347
25031,171,156
25032,225,43
25033,6,11
25034,0,4
25035,148,0
25036,236,0
25037,245,0
25038,4,0
25039,154,0
25040,191,0
25041,174,0
25042,5,0
25043,0,4
25044,5,28
25045,0,11
25046,83,413
25047,27,276
25048,0,108
25049,109,22
25050,44,157
25051,82,434
25052,129,104
25053,104,15
25054,15,5
25055,103,84
25056,79,116
25057,44,149
25058,0,162
25059,352,405
25060,162,247
25061,0,0
25062,6,0
25063,125,111
25064,12,157
25065,65,182
25066,282,411
25067,13,256
25068,54,134
25069,151,0
25070,302,301
25071,99,0
25072,24,0
25073,10,21
25074,0,348
25075,26,97
25076,86,8
25077,160,473
25078,56,167
25079,76,149
25080,0,0
25081,0,0
25082,41,6
25083,307,0
25084,132,67
25085,65,157
25086,70,8
25087,52,0
25088,18,10
25089,71,0
25090,0,0
25091,37,130
25092,153,0
25093,107,0
25094,27,0
25095,5,9
25096,350,0
25097,8,97
25098,0,196
25099,0,547
25100,0,77
25101,18,0
25102,79,0
25103,6,0
25104,112,0
25105,82,4
25106,39,5
25107,0,222
25108,65,411
25109,276,213
25110,0,365
25111,4,471
25112,0,468
25113,0,0
25114,127,62
25115,224,0
25116,75,83
25117,35,0
25118,254,95
25119,41,253
25120,200,0
25121,26,0
25122,7,0
25123,0,138
25124,127,0
25125,145,392
25126,0,217
25127,0,0
25128,0,4
25129,156,16
25130,167,0
25131,187,5
25132,111,0
25133,8,287
25134,168,300
25135,324,363
25136,96,67
25137,6,0
25138,202,18
25139,107,0
25140,81,7
25141,0,139
25142,136,66
25143,0,234
25144,11,0
25145,12,0
25146,31,0
25147,0,0
25148,27,0
25149,0,107
25150,80,17
25151,9,0
25152,8,0
25153,32,0
25154,5,0
25155,765,669
25156,447,1208
25157,365,791
25158,206,1242
25159,151,576
25160,1588,1031
25161,916,764
25162,643,672
25163,289,339
25164,605,982
25165,562,683
25166,359,216
25167,212,193
25168,419,250
25169,550,177
25170,682,194
25171,657,138
25172,416,212
25173,754,411
25174,460,143
25175,186,190
25176,151,364
25177,117,337
25178,371,151
25179,718,437
25180,768,468
25181,408,639
25182,277,431
25183,97,339
25184,652,599
25185,535,190
25186,308,526
25187,31,223
25188,141,55
25189,420,425
25190,361,281
25191,294,358
25192,621,136
25193,284,549
25194,477,256
25195,403,4
25196,179,181
25197,341,138
25198,463,32
25199,63,182
25200,128,208
25201,508,186
25202,362,202
25203,173,199
25204,112,296
25205,76,73
25206,270,64
25207,98,16
25208,14,23
25209,253,25
25210,252,32
25211,558,163
25212,528,371
25213,506,423
25214,662,502
25215,589,701
25216,328,774
25217,43,317
25218,0,261
25219,197,222
25220,316,314
25221,28,437
25222,35,140
25223,149,19
25224,836,512
25225,477,447
25226,483,891
25227,700,527
25228,310,466
25229,559,183
25230,226,173
25231,274,45
25232,366,272
25233,554,265
25234,523,227
25235,451,0
25236,258,441
25237,396,316
25238,21,80
25239,11,0
25240,21,0
25241,0,0
25242,0,580
25243,14,124
25244,398,173
25245,716,472
25246,84,549
25247,69,238
25248,282,134
25249,71,221
25250,497,424
25251,386,232
25252,405,124
25253,90,424
25254,6,245
25255,290,163
25256,566,225
25257,487,158
25258,251,400
25259,156,182
25260,16,306
25261,120,148
25262,24,81
25263,0,31
25264,83,9
25265,553,288
25266,578,262
25267,103,161
25268,154,494
25269,361,428
25270,562,376
25271,409,555
25272,388,607
25273,250,467
25274,192,0
25275,424,483
25276,660,429
25277,598,408
25278,569,310
25279,459,331
25280,409,158
25281,278,356
25282,350,76
25283,342,273
25284,258,373
25285,10,80
25286,0,242
25287,0,381
25288,164,158
25289,197,4
25290,0,5
25291,324,35
25292,570,208
25293,391,85
25294,24,201
25295,187,323
25296,261,0
25297,378,0
25298,28,133
25299,34,40
25300,26,47
25301,214,0
25302,424,90
25303,790,822
25304,566,542
25305,420,239
25306,742,555
25307,637,762
25308,267,424
25309,270,68
25310,186,0
25311,524,279
25312,421,111
25313,4,88
25314,59,4
25315,12,16
25316,15,0
25317,83,23
25318,31,0
25319,328,17
25320,290,5
25321,192,0
25322,280,70
25323,42,38
25324,4,275
25325,446,274
25326,311,105
25327,10,281
25328,35,357
25329,390,192
25330,73,77
25331,68,203
25332,711,454
25333,245,369
25334,5,224
25335,43,238
25336,406,287
25337,97,14
25338,11,300
25339,10,203
25340,366,0
25341,692,95
25342,850,442
25343,538,276
25344,552,226
25345,440,143
25346,406,486
25347,1010,104
25348,55,36
25349,71,6
25350,0,0
25351,449,34
25352,170,21
25353,369,0
25354,154,5
25355,263,20
25356,491,152
25357,529,163
25358,111,12
25359,150,53
25360,664,270
25361,776,329
25362,447,4
25363,41,72
25364,210,278
25365,133,245
25366,4,0
25367,147,0
25368,688,105
25369,136,647
25370,105,173
25371,6,174
25372,0,4
25373,70,12
25374,173,232
25375,20,320
25376,0,210
25377,13,266
25378,25,282
25379,4,196
25380,62,288
25381,0,0
25382,4,0
25383,5,0
25384,4,0
25385,0,0
25386,205,171
25387,11,0
25388,84,0
25389,306,0
25390,263,0
25391,30,477
25392,6,131
25393,62,277
25394,4,64
25395,171,234
25396,319,230
25397,2402,1247
25398,799,982
25399,1352,185
25400,607,326
25401,70,11
25402,242,281
25403,519,145
25404,69,286
25405,627,769
25406,245,267
25407,37,214
25408,284,228
25409,59,295
25410,357,207
25411,777,273
25412,265,136
25413,43,0
25414,169,336
25415,26,113
25416,173,102
25417,391,11
25418,72,158
25419,268,15
25420,285,15
25421,432,897
25422,657,835
25423,55,274
25424,656,231
25425,545,409
25426,782,525
25427,779,414
25428,495,563
25429,349,233
25430,270,167
25431,352,78
25432,205,258
25433,9,219
25434,159,77
25435,104,40
25436,21,206
25437,129,355
25438,381,301
25439,49,313
25440,141,206
25441,0,128
25442,0,0
25443,139,345
25444,6,55
25445,6,0
25446,0,200
25447,5,0
25448,104,0
25449,96,0
25450,48,0
25451,10,0
25452,10,236
25453,0,0
25454,266,28
25455,281,0
25456,548,0
25457,188,0
25458,267,0
25459,301,261
25460,18,193
25461,15,251
25462,0,338
25463,0,119
25464,17,0
25465,0,68
25466,0,0
25467,22,0
25468,20,0
25469,0,248
25470,14,177
25471,0,184
25472,22,202
25473,32,153
25474,86,226
25475,0,360
25476,0,122
25477,0,72
25478,22,25
25479,5,0
25480,35,17
25481,300,0
25482,29,20
25483,144,153
25484,427,207
25485,175,364
25486,155,257
25487,397,336
25488,312,141
25489,189,185
25490,4,153
25491,0,0
25492,126,16
25493,90,0
25494,0,0
25495,295,373
25496,109,231
25497,35,299
25498,9,0
25499,193,59
25500,146,170
25501,117,0
25502,223,0
25503,197,0
25504,226,0
25505,290,4
25506,336,5
25507,128,0
25508,225,360
25509,247,212
25510,267,470
25511,222,355
25512,8,29
25513,64,28
25514,169,168
25515,107,0
25516,28,88
25517,206,0
25518,337,14
25519,458,72
25520,330,122
25521,373,47
25522,152,45
25523,66,111
25524,187,158
25525,162,62
25526,111,22
25527,278,240
25528,388,116
25529,351,248
25530,89,525
25531,138,57
25532,195,61
25533,406,130
25534,170,104
25535,218,16
25536,233,141
25537,15,9
25538,0,15
25539,11,135
25540,23,282
25541,19,488
25542,22,208
25543,76,0
25544,43,18
25545,0,0
25546,0,0
25547,0,0
25548,0,0
25549,0,7
25550,0,0
25551,0,244
25552,0,234
25553,19,0
25554,0,0
25555,0,10
25556,0,0
25557,0,0
25558,15,0
25559,5,0
25560,0,0
25561,0,5
25562,0,0
25563,0,0
25564,0,0
25565,0,0
25566,0,0
25567,0,0
25568,54,0
25569,0,0
25570,32,0
25571,216,0
25572,569,0
25573,11,0
25574,21,0
25575,88,0
25576,6,0
25577,0,17
25578,0,0
25579,0,0
25580,14,0
25581,0,0
25582,0,0
25583,0,0
25584,8,0
25585,0,0
25586,0,0
25587,212,0
25588,428,0
25589,443,0
25590,124,0
25591,73,0
25592,438,0
25593,429,0
25594,405,101
25595,422,310
25596,285,343
25597,278,15
25598,276,410
25599,305,209
25600,438,25
25601,317,0
25602,257,10
25603,346,0
25604,254,6
25605,290,0
25606,216,30
25607,456,0
25608,526,0
25609,316,15
25610,310,5
25611,339,0
25612,372,103
25613,269,150
25614,425,167
25615,138,273
25616,404,437
25617,417,298
25618,191,235
25619,196,365
25620,423,98
25621,296,7
25622,40,0
25623,156,0
25624,91,11
25625,0,0
25626,0,0
25627,111,4
25628,81,0
25629,0,0
25630,0,169
25631,0,34
25632,10,10
25633,0,52
25634,113,27
25635,0,10
25636,358,15
25637,368,0
25638,218,0
25639,370,0
25640,373,0
25641,341,0
25642,387,0
25643,340,0
25644,228,0
25645,327,0
25646,408,0
25647,273,0
25648,364,0
25649,333,0
25650,391,4
25651,334,0
25652,415,0
25653,307,0
25654,317,5
25655,184,0
25656,98,0
25657,12,0
25658,0,0
25659,0,0
25660,0,5
25661,0,0
25662,0,0
25663,10,0
25664,0,0
25665,0,0
25666,0,0
25667,0,0
25668,0,0
25669,0,0
25670,0,0
25671,0,0
25672,0,0
25673,0,0
25674,0,0
25675,0,0
25676,0,0
25677,40,69
25678,0,6
25679,0,0
25680,0,0
25681,0,0
25682,0,0
25683,0,0
25684,0,0
25685,0,0
25686,0,0
25687,0,0
25688,0,0
25689,0,0
25690,0,0
25691,0,0
25692,0,0
25693,0,0
25694,0,0
25695,0,0
25696,0,0
25697,0,0
25698,87,101
25699,0,0
25700,0,0
25701,0,0
25702,0,0
25703,58,24
25704,11,208
25705,0,4
25706,0,0
25707,0,0
25708,0,0
25709,0,0
25710,0,0
25711,0,0
25712,0,8
25713,0,6
25714,0,0
25715,0,6
25716,0,0
25717,0,0
25718,0,136
25719,0,0
25720,22,0
25721,0,0
25722,0,0
25723,0,0
25724,0,0
25725,0,0
25726,0,4
25727,0,9
25728,0,0
25729,0,6
25730,0,12
25731,0,0
25732,4,0
25733,0,0
25734,0,0
25735,15,15
25736,0,233
25737,26,315
25738,0,38
25739,0,11
25740,0,0
25741,10,0
25742,8,19
25743,0,78
25744,0,0
25745,0,0
25746,0,0
25747,0,0
25748,0,0
25749,0,0
25750,0,0
25751,0,40
25752,0,0
25753,0,0
25754,0,0
25755,0,9
25756,24,0
25757,268,0
25758,0,4
25759,0,4
25760,0,0
25761,0,0
25762,0,0
25763,0,0
25764,0,0
25765,0,5
25766,0,4
25767,0,0
25768,0,0
25769,0,0
25770,0,0
25771,0,0
25772,0,0
25773,0,0
25774,0,0
25775,0,0
25776,0,0
25777,0,0
25778,0,0
25779,6,7
25780,0,4
25781,0,0
25782,0,0
25783,0,0
25784,0,0
25785,0,0
25786,8,18
25787,0,0
25788,0,0
25789,0,0
25790,0,0
25791,4,0
25792,0,0
25793,0,0
25794,0,0
25795,0,0
25796,0,0
25797,0,0
25798,94,0
25799,0,0
25800,0,0
25801,0,0
25802,0,0
25803,0,0
25804,11,0
25805,18,0
25806,0,0
25807,0,0
25808,0,0
25809,0,0
25810,0,0
25811,0,0
25812,22,0
25813,0,0
25814,0,0
25815,0,8
25816,11,97
25817,152,0
25818,183,0
25819,5,0
25820,0,0
25821,0,11
25822,0,5
25823,0,0
25824,0,0
25825,0,6
25826,0,34
25827,0,0
25828,0,0
25829,0,0
25830,0,0
25831,0,0
25832,0,0
25833,0,0
25834,0,0
25835,0,0
25836,0,0
25837,0,0
25838,0,0
25839,4,0
25840,0,0
25841,0,0
25842,0,0
25843,0,11
25844,0,0
25845,0,168
25846,60,60
25847,41,102
25848,0,23
25849,0,0
25850,0,0
25851,0,0
25852,0,0
25853,0,0
25854,0,0
25855,0,0
25856,0,0
25857,0,0
25858,13,0
25859,203,0
25860,22,0
25861,0,8
25862,0,0
25863,0,0
25864,0,0
25865,0,0
25866,0,0
25867,0,24
25868,0,35
25869,0,0
25870,9,0
25871,0,0
25872,0,4
25873,0,0
25874,0,0
25875,0,0
25876,0,0
25877,0,0
25878,68,0
25879,0,0
25880,0,0
25881,0,0
25882,0,0
25883,0,0
25884,0,0
25885,0,0
25886,0,0
25887,0,0
25888,0,0
25889,0,6
25890,0,0
25891,0,0
25892,5,0
25893,0,0
25894,0,0
25895,0,0
25896,0,0
25897,0,0
25898,0,0
25899,0,0
25900,0,7
25901,0,0
25902,0,0
25903,0,0
25904,0,0
25905,0,0
25906,0,0
25907,0,0
25908,0,0
25909,41,81
25910,0,67
25911,0,0
25912,42,0
25913,7,18
25914,0,0
25915,209,0
25916,22,0
25917,0,0
25918,0,0
25919,0,0
25920,0,0
25921,106,0
25922,0,6
25923,0,0
25924,0,0
25925,0,0
25926,0,0
25927,0,0
25928,0,18
25929,0,0
25930,12,0
25931,0,0
25932,0,0
25933,0,7
25934,0,0
25935,0,6
25936,0,0
25937,0,0
25938,0,0
25939,0,0
25940,0,0
25941,0,181
25942,0,420
25943,0,83
25944,0,129
25945,0,0
25946,0,0
25947,0,23
25948,0,0
25949,0,0
25950,0,0
25951,0,0
25952,0,0
25953,0,0
25954,0,4
25955,0,4
25956,0,0
25957,0,0
25958,0,0
25959,0,0
25960,0,0
25961,0,0
25962,0,0
25963,0,0
25964,0,0
25965,0,0
25966,0,9
25967,119,5
25968,14,9
25969,0,0
25970,0,0
25971,0,0
25972,0,0
25973,0,0
25974,0,0
25975,0,0
25976,5,0
25977,0,0
25978,0,4
25979,0,0
25980,0,0
25981,0,0
25982,80,0
25983,5,0
25984,0,0
25985,0,0
25986,0,0
25987,0,0
25988,0,0
25989,0,0
25990,0,9
25991,46,19
25992,0,0
25993,0,0
25994,0,0
25995,0,0
25996,0,0
25997,0,0
25998,0,0
25999,0,0
26000,0,0
26001,0,0
26002,0,19
26003,0,0
26004,0,0
26005,0,0
26006,303,9
26007,264,4
26008,81,0
26009,96,0
26010,17,0
26011,0,14
26012,0,0
26013,0,0
26014,0,0
26015,0,0
26016,0,0
26017,0,0
26018,0,0
26019,0,0
26020,0,0
26021,0,0
26022,0,0
26023,0,0
26024,0,0
26025,0,15
26026,0,250
26027,0,0
26028,0,0
26029,0,0
26030,0,0
26031,0,0
26032,26,0
26033,5,0
26034,0,0
26035,0,0
26036,0,0
26037,0,0
26038,0,0
26039,0,0
26040,0,0
26041,0,0
26042,0,0
26043,0,0
26044,4,0
26045,5,26
26046,0,5
26047,0,0
26048,0,0
26049,0,0
26050,0,0
26051,0,0
26052,0,0
26053,0,0
26054,0,0
26055,0,0
26056,0,0
26057,0,0
26058,0,106
26059,0,5
26060,0,0
26061,0,0
26062,0,0
26063,0,6
26064,0,0
26065,0,0
26066,0,0
26067,0,0
26068,0,14
26069,0,0
26070,0,0
26071,0,9
26072,0,0
26073,0,0
26074,0,0
26075,0,0
26076,0,0
26077,0,0
26078,0,0
26079,0,83
26080,0,150
26081,0,0
26082,0,0
26083,0,0
26084,0,0
26085,0,0
26086,0,0
26087,0,0
26088,0,0
26089,0,0
26090,0,0
26091,69,0
26092,0,0
26093,0,0
26094,0,0
26095,0,0
26096,0,0
26097,0,44
26098,0,393
26099,0,0
26100,0,0
26101,0,0
26102,0,0
26103,0,0
26104,0,0
26105,0,0
26106,0,0
26107,0,0
26108,0,0
26109,0,0
26110,0,0
26111,0,0
26112,0,0
26113,0,0
26114,0,0
26115,0,0
26116,0,0
26117,0,0
26118,0,0
26119,0,0
26120,0,0
26121,0,0
26122,0,0
26123,0,0
26124,0,0
26125,0,0
26126,5,227
26127,15,336
26128,12,404
26129,0,170
26130,43,130
26131,48,84
26132,89,265
26133,0,159
26134,136,379
26135,205,63
26136,182,0
26137,290,0
26138,274,79
26139,99,0
26140,94,175
26141,199,96
26142,10,0
26143,24,0
26144,0,0
26145,0,0
26146,0,0
26147,0,0
26148,0,0
26149,0,0
26150,4,32
26151,0,0
26152,0,0
26153,0,0
26154,0,0
26155,0,0
26156,0,0
26157,0,0
26158,0,0
26159,0,0
26160,0,0
26161,0,0
26162,0,0
26163,0,0
26164,0,0
26165,0,0
26166,0,0
26167,0,0
26168,0,0
26169,0,0
26170,0,0
26171,0,0
26172,0,0
26173,0,52
26174,0,0
26175,0,0
26176,18,0
26177,18,0
26178,0,0
26179,0,0
26180,0,0
26181,55,0
26182,10,15
26183,0,0
26184,0,0
26185,0,5
26186,0,0
26187,0,0
26188,0,0
26189,0,0
26190,0,0
26191,13,0
26192,0,0
26193,0,0
26194,0,0
26195,0,0
26196,0,0
26197,0,0
26198,0,0
26199,0,0
26200,0,0
26201,0,0
26202,0,0
26203,0,0
26204,0,0
26205,0,0
26206,0,0
26207,0,0
26208,0,0
26209,0,0
26210,0,0
26211,0,0
26212,0,4
26213,33,0
26214,0,0
26215,0,0
26216,14,0
26217,0,0
26218,9,0
26219,5,0
26220,16,24
26221,65,41
26222,5,183
26223,24,249
26224,0,113
26225,141,0
26226,0,78
26227,106,389
26228,4,244
26229,45,385
26230,0,365
26231,0,255
26232,0,0
26233,0,0
26234,22,14
26235,13,300
26236,0,116
26237,5,0
26238,0,0
26239,0,0
26240,0,4
26241,36,0
26242,12,0
26243,0,0
26244,0,0
26245,10,15
26246,0,0
26247,4,131
26248,4,64
26249,0,0
26250,12,0
26251,4,0
26252,0,0
26253,15,0
26254,79,4
26255,14,14
26256,0,0
26257,117,0
26258,208,7
26259,271,7
26260,131,109
26261,87,17
26262,141,0
26263,316,0
26264,218,381
26265,316,50
26266,252,415
26267,180,337
26268,512,97
26269,58,0
26270,105,0
26271,102,0
26272,0,42
26273,81,0
26274,4,0
26275,6,0
26276,117,0
26277,296,0
26278,149,26
26279,163,715
26280,294,175
26281,161,5
26282,122,110
26283,301,281
26284,345,249
26285,221,223
26286,0,0
26287,290,121
26288,296,98
26289,208,286
26290,198,104
26291,225,487
26292,21,345
26293,270,0
26294,259,0
26295,63,0
26296,20,0
26297,0,0
26298,0,0
26299,4,0
26300,0,435
26301,0,412
26302,199,6
26303,18,0
26304,0,6
26305,17,0
26306,9,192
26307,212,514
26308,81,336
26309,35,293
26310,93,101
26311,88,21
26312,176,0
26313,190,0
26314,290,0
26315,123,446
26316,168,143
26317,32,4
26318,400,0
26319,388,0
26320,404,0
26321,374,0
26322,333,184
26323,545,0
26324,440,5
26325,233,0
26326,297,0
26327,0,0
26328,11,283
26329,0,0
26330,37,0
26331,0,0
26332,0,0
26333,0,0
26334,137,130
26335,30,241
26336,167,61
26337,0,0
26338,0,317
26339,154,14
26340,97,58
26341,109,258
26342,236,162
26343,103,536
26344,519,211
26345,24,303
26346,0,0
26347,5,44
26348,0,104
26349,0,255
26350,0,16
26351,10,148
26352,6,105
26353,0,0
26354,0,0
26355,51,0
26356,152,151
26357,121,0
26358,139,0
26359,10,0
26360,0,0
26361,0,0
26362,0,501
26363,0,129
26364,0,4
26365,0,0
26366,0,4
26367,0,0
26368,0,0
26369,84,0
26370,12,0
26371,0,0
26372,0,0
26373,134,0
26374,270,9
26375,351,0
26376,275,0
26377,81,0
26378,326,99
26379,0,372
26380,46,205
26381,335,434
26382,140,1040
26383,148,351
26384,45,90
26385,97,75
26386,206,0
26387,367,0
26388,189,10
26389,43,0
26390,0,0
26391,0,4
26392,4,149
26393,0,0
26394,0,0
26395,55,7
26396,9,6
26397,0,0
26398,19,29
26399,0,0
26400,0,14
26401,0,0
26402,0,5
26403,0,0
26404,62,16
26405,27,69
26406,20,15
26407,17,0
26408,0,5
26409,19,0
26410,4,0
26411,10,4
26412,0,0
26413,120,52
26414,45,42
26415,4,81
26416,44,5
26417,0,82
26418,22,26
26419,6,20
26420,5,36
26421,0,285
26422,4,166
26423,0,82
26424,48,0
26425,378,0
26426,126,41
26427,192,0
26428,380,0
26429,359,0
26430,133,0
26431,88,0
26432,9,65
26433,0,0
26434,14,0
26435,0,0
26436,0,0
26437,140,0
26438,155,0
26439,5,7
26440,0,0
26441,252,0
26442,66,0
26443,26,18
26444,22,4
26445,0,0
26446,42,0
26447,40,0
26448,0,209
26449,0,0
26450,68,0
26451,94,5
26452,36,9
26453,23,5
26454,0,167
26455,11,196
26456,97,0
26457,0,0
26458,4,0
26459,73,54
26460,5,89
26461,120,0
26462,0,0
26463,237,0
26464,41,24
26465,372,89
26466,386,115
26467,440,0
26468,66,0
26469,43,7
26470,0,16
26471,40,9
26472,247,124
26473,37,59
26474,91,64
26475,4,318
26476,111,0
26477,44,45
26478,7,158
26479,16,205
26480,14,204
26481,18,240
26482,84,28
26483,7,0
26484,4,26
26485,0,0
26486,223,0
26487,54,203
26488,240,719
26489,81,58
26490,158,6
26491,63,4
26492,198,4
26493,11,0
26494,4,0
26495,0,0
26496,457,235
26497,67,440
26498,95,171
26499,306,262
26500,4,14
26501,93,209
26502,293,97
26503,373,14
26504,174,52
26505,166,167
26506,67,45
26507,243,17
26508,916,163
26509,444,1448
26510,1092,766
26511,1014,753
26512,527,903
26513,641,555
26514,614,618
26515,373,725
26516,656,843
26517,387,564
26518,150,596
26519,190,548
26520,665,364
26521,423,371
26522,427,376
26523,713,4
26524,496,0
26525,435,5
26526,1037,687
26527,724,596
26528,483,511
26529,350,286
26530,194,310
26531,319,337
26532,240,142
26533,40,23
26534,627,26
26535,364,14
26536,285,350
26537,336,279
26538,272,283
26539,354,445
26540,638,433
26541,534,488
26542,441,478
26543,248,542
26544,768,349
26545,149,256
26546,25,122
26547,8,13
26548,9,0
26549,16,214
26550,20,19
26551,5,9
26552,0,17
26553,27,0
26554,20,9
26555,0,5
26556,39,74
26557,70,128
26558,85,66
26559,28,104
26560,65,165
26561,0,8
26562,18,294
26563,0,37
26564,143,0
26565,48,0
26566,115,262
26567,73,181
26568,46,15
26569,376,282
26570,447,400
26571,198,180
26572,45,294
